Kod gminy miejsca zamieszkania;Kod gminy miejsca pracy;Liczba osób;Gmina miejsca zamieszkania;"Kod woj. miejsca zamieszkania";"Województwo miejsca zamieszkania";Gmina miejsca pracy;"Kod woj. miejsca pracy";"Województwo miejsca pracy"
3012064;0213012;23;Zduny - miasto;30;Wielkopolskie;Cieszków;02;Dolnośląskie
3012064;0213034;26;Zduny - miasto;30;Wielkopolskie;Milicz - miasto;02;Dolnośląskie
3012064;0213035;16;Zduny - miasto;30;Wielkopolskie;Milicz - obszar wiejski;02;Dolnośląskie
3012064;0264011;15;Zduny - miasto;30;Wielkopolskie;Wrocław;02;Dolnośląskie
3012064;1465011;12;Zduny - miasto;30;Wielkopolskie;Warszawa;14;Mazowieckie
3012064;3012034;17;Zduny - miasto;30;Wielkopolskie;Koźmin Wielkopolski - miasto;30;Wielkopolskie
3012064;3012044;460;Zduny - miasto;30;Wielkopolskie;Krotoszyn - miasto;30;Wielkopolskie
3012064;3012052;12;Zduny - miasto;30;Wielkopolskie;Rozdrażew;30;Wielkopolskie
3012064;3012065;43;Zduny - miasto;30;Wielkopolskie;Zduny - obszar wiejski;30;Wielkopolskie
3012064;3064011;63;Zduny - miasto;30;Wielkopolskie;Poznań;30;Wielkopolskie
3012065;3012024;10;Zduny - obszar wiejski;30;Wielkopolskie;Kobylin - miasto;30;Wielkopolskie
3012065;3012025;14;Zduny - obszar wiejski;30;Wielkopolskie;Kobylin - obszar wiejski;30;Wielkopolskie
3012065;3012044;251;Zduny - obszar wiejski;30;Wielkopolskie;Krotoszyn - miasto;30;Wielkopolskie
3012065;3012064;70;Zduny - obszar wiejski;30;Wielkopolskie;Zduny - miasto;30;Wielkopolskie
3012065;3064011;36;Zduny - obszar wiejski;30;Wielkopolskie;Poznań;30;Wielkopolskie
3013012;1465011;29;Krzemieniewo;30;Wielkopolskie;Warszawa;14;Mazowieckie
3013012;3004024;96;Krzemieniewo;30;Wielkopolskie;Gostyń - miasto;30;Wielkopolskie
3013012;3004025;34;Krzemieniewo;30;Wielkopolskie;Gostyń - obszar wiejski;30;Wielkopolskie
3013012;3004074;27;Krzemieniewo;30;Wielkopolskie;Poniec - miasto;30;Wielkopolskie
3013012;3004075;11;Krzemieniewo;30;Wielkopolskie;Poniec - obszar wiejski;30;Wielkopolskie
3013012;3011011;11;Krzemieniewo;30;Wielkopolskie;Kościan;30;Wielkopolskie
3013012;3012044;14;Krzemieniewo;30;Wielkopolskie;Krotoszyn - miasto;30;Wielkopolskie
3013012;3013022;40;Krzemieniewo;30;Wielkopolskie;Lipno;30;Wielkopolskie
3013012;3013034;38;Krzemieniewo;30;Wielkopolskie;Osieczna - miasto;30;Wielkopolskie
3013012;3013035;102;Krzemieniewo;30;Wielkopolskie;Osieczna - obszar wiejski;30;Wielkopolskie
3013012;3013044;60;Krzemieniewo;30;Wielkopolskie;Rydzyna - miasto;30;Wielkopolskie
3013012;3013045;41;Krzemieniewo;30;Wielkopolskie;Rydzyna - obszar wiejski;30;Wielkopolskie
3013012;3013052;41;Krzemieniewo;30;Wielkopolskie;Święciechowa;30;Wielkopolskie
3013012;3017011;10;Krzemieniewo;30;Wielkopolskie;Ostrów Wielkopolski;30;Wielkopolskie
3013012;3021084;19;Krzemieniewo;30;Wielkopolskie;Kostrzyn - miasto;30;Wielkopolskie
3013012;3063011;651;Krzemieniewo;30;Wielkopolskie;Leszno;30;Wielkopolskie
3013012;3064011;103;Krzemieniewo;30;Wielkopolskie;Poznań;30;Wielkopolskie
3013022;0812034;12;Lipno;30;Wielkopolskie;Wschowa - miasto;08;Lubuskie
3013022;1465011;28;Lipno;30;Wielkopolskie;Warszawa;14;Mazowieckie
3013022;3011011;15;Lipno;30;Wielkopolskie;Kościan;30;Wielkopolskie
3013022;3011054;23;Lipno;30;Wielkopolskie;Śmigiel - miasto;30;Wielkopolskie
3013022;3011055;22;Lipno;30;Wielkopolskie;Śmigiel - obszar wiejski;30;Wielkopolskie
3013022;3013034;14;Lipno;30;Wielkopolskie;Osieczna - miasto;30;Wielkopolskie
3013022;3013035;22;Lipno;30;Wielkopolskie;Osieczna - obszar wiejski;30;Wielkopolskie
3013022;3013044;48;Lipno;30;Wielkopolskie;Rydzyna - miasto;30;Wielkopolskie
3013022;3013045;12;Lipno;30;Wielkopolskie;Rydzyna - obszar wiejski;30;Wielkopolskie
3013022;3013052;55;Lipno;30;Wielkopolskie;Święciechowa;30;Wielkopolskie
3013022;3013072;33;Lipno;30;Wielkopolskie;Włoszakowice;30;Wielkopolskie
3013022;3017011;18;Lipno;30;Wielkopolskie;Ostrów Wielkopolski;30;Wielkopolskie
3013022;3063011;737;Lipno;30;Wielkopolskie;Leszno;30;Wielkopolskie
3013022;3064011;110;Lipno;30;Wielkopolskie;Poznań;30;Wielkopolskie
3013034;3013022;12;Osieczna - miasto;30;Wielkopolskie;Lipno;30;Wielkopolskie
3013034;3013035;22;Osieczna - miasto;30;Wielkopolskie;Osieczna - obszar wiejski;30;Wielkopolskie
3013034;3013044;25;Osieczna - miasto;30;Wielkopolskie;Rydzyna - miasto;30;Wielkopolskie
3013034;3013045;10;Osieczna - miasto;30;Wielkopolskie;Rydzyna - obszar wiejski;30;Wielkopolskie
3013034;3013052;13;Osieczna - miasto;30;Wielkopolskie;Święciechowa;30;Wielkopolskie
3013034;3063011;202;Osieczna - miasto;30;Wielkopolskie;Leszno;30;Wielkopolskie
3013034;3064011;28;Osieczna - miasto;30;Wielkopolskie;Poznań;30;Wielkopolskie
3013035;1465011;29;Osieczna - obszar wiejski;30;Wielkopolskie;Warszawa;14;Mazowieckie
3013035;3004024;24;Osieczna - obszar wiejski;30;Wielkopolskie;Gostyń - miasto;30;Wielkopolskie
3013035;3011044;30;Osieczna - obszar wiejski;30;Wielkopolskie;Krzywiń - miasto;30;Wielkopolskie
3013035;3011055;12;Osieczna - obszar wiejski;30;Wielkopolskie;Śmigiel - obszar wiejski;30;Wielkopolskie
3013035;3012035;11;Osieczna - obszar wiejski;30;Wielkopolskie;Koźmin Wielkopolski - obszar wiejski;30;Wielkopolskie
3013035;3013012;51;Osieczna - obszar wiejski;30;Wielkopolskie;Krzemieniewo;30;Wielkopolskie
3013035;3013022;33;Osieczna - obszar wiejski;30;Wielkopolskie;Lipno;30;Wielkopolskie
3013035;3013034;94;Osieczna - obszar wiejski;30;Wielkopolskie;Osieczna - miasto;30;Wielkopolskie
3013035;3013044;63;Osieczna - obszar wiejski;30;Wielkopolskie;Rydzyna - miasto;30;Wielkopolskie
3013035;3013045;27;Osieczna - obszar wiejski;30;Wielkopolskie;Rydzyna - obszar wiejski;30;Wielkopolskie
3013035;3013052;37;Osieczna - obszar wiejski;30;Wielkopolskie;Święciechowa;30;Wielkopolskie
3013035;3017011;11;Osieczna - obszar wiejski;30;Wielkopolskie;Ostrów Wielkopolski;30;Wielkopolskie
3013035;3063011;587;Osieczna - obszar wiejski;30;Wielkopolskie;Leszno;30;Wielkopolskie
3013035;3064011;86;Osieczna - obszar wiejski;30;Wielkopolskie;Poznań;30;Wielkopolskie
3013044;1465011;12;Rydzyna - miasto;30;Wielkopolskie;Warszawa;14;Mazowieckie
3013044;3013045;63;Rydzyna - miasto;30;Wielkopolskie;Rydzyna - obszar wiejski;30;Wielkopolskie
3013044;3013052;12;Rydzyna - miasto;30;Wielkopolskie;Święciechowa;30;Wielkopolskie
3013044;3063011;231;Rydzyna - miasto;30;Wielkopolskie;Leszno;30;Wielkopolskie
3013044;3064011;42;Rydzyna - miasto;30;Wielkopolskie;Poznań;30;Wielkopolskie
3013045;1465011;20;Rydzyna - obszar wiejski;30;Wielkopolskie;Warszawa;14;Mazowieckie
3013045;3004024;16;Rydzyna - obszar wiejski;30;Wielkopolskie;Gostyń - miasto;30;Wielkopolskie
3013045;3004074;15;Rydzyna - obszar wiejski;30;Wielkopolskie;Poniec - miasto;30;Wielkopolskie
3013045;3013012;31;Rydzyna - obszar wiejski;30;Wielkopolskie;Krzemieniewo;30;Wielkopolskie
3013045;3013022;11;Rydzyna - obszar wiejski;30;Wielkopolskie;Lipno;30;Wielkopolskie
3013045;3013035;32;Rydzyna - obszar wiejski;30;Wielkopolskie;Osieczna - obszar wiejski;30;Wielkopolskie
3013045;3013044;228;Rydzyna - obszar wiejski;30;Wielkopolskie;Rydzyna - miasto;30;Wielkopolskie
3013045;3013052;27;Rydzyna - obszar wiejski;30;Wielkopolskie;Święciechowa;30;Wielkopolskie
3013045;3017011;11;Rydzyna - obszar wiejski;30;Wielkopolskie;Ostrów Wielkopolski;30;Wielkopolskie
3013045;3021072;10;Rydzyna - obszar wiejski;30;Wielkopolskie;Komorniki;30;Wielkopolskie
3013045;3022054;13;Rydzyna - obszar wiejski;30;Wielkopolskie;Rawicz - miasto;30;Wielkopolskie
3013045;3022055;15;Rydzyna - obszar wiejski;30;Wielkopolskie;Rawicz - obszar wiejski;30;Wielkopolskie
3013045;3063011;528;Rydzyna - obszar wiejski;30;Wielkopolskie;Leszno;30;Wielkopolskie
3013045;3064011;57;Rydzyna - obszar wiejski;30;Wielkopolskie;Poznań;30;Wielkopolskie
3013052;0812034;18;Święciechowa;30;Wielkopolskie;Wschowa - miasto;08;Lubuskie
3013052;1465011;28;Święciechowa;30;Wielkopolskie;Warszawa;14;Mazowieckie
3013052;3011055;10;Święciechowa;30;Wielkopolskie;Śmigiel - obszar wiejski;30;Wielkopolskie
3013052;3012044;11;Święciechowa;30;Wielkopolskie;Krotoszyn - miasto;30;Wielkopolskie
3013052;3013022;62;Święciechowa;30;Wielkopolskie;Lipno;30;Wielkopolskie
3013052;3013034;10;Święciechowa;30;Wielkopolskie;Osieczna - miasto;30;Wielkopolskie
3013052;3013035;11;Święciechowa;30;Wielkopolskie;Osieczna - obszar wiejski;30;Wielkopolskie
3013052;3013044;33;Święciechowa;30;Wielkopolskie;Rydzyna - miasto;30;Wielkopolskie
3013052;3013045;11;Święciechowa;30;Wielkopolskie;Rydzyna - obszar wiejski;30;Wielkopolskie
3013052;3013072;130;Święciechowa;30;Wielkopolskie;Włoszakowice;30;Wielkopolskie
3013052;3017011;12;Święciechowa;30;Wielkopolskie;Ostrów Wielkopolski;30;Wielkopolskie
3013052;3022055;24;Święciechowa;30;Wielkopolskie;Rawicz - obszar wiejski;30;Wielkopolskie
3013052;3029012;17;Święciechowa;30;Wielkopolskie;Przemęt;30;Wielkopolskie
3013052;3063011;767;Święciechowa;30;Wielkopolskie;Leszno;30;Wielkopolskie
3013052;3064011;96;Święciechowa;30;Wielkopolskie;Poznań;30;Wielkopolskie
3013062;0812014;22;Wijewo;30;Wielkopolskie;Sława - miasto;08;Lubuskie
3013062;0812015;60;Wijewo;30;Wielkopolskie;Sława - obszar wiejski;08;Lubuskie
3013062;0812034;27;Wijewo;30;Wielkopolskie;Wschowa - miasto;08;Lubuskie
3013062;3013052;10;Wijewo;30;Wielkopolskie;Święciechowa;30;Wielkopolskie
3013062;3013072;73;Wijewo;30;Wielkopolskie;Włoszakowice;30;Wielkopolskie
3013062;3029012;41;Wijewo;30;Wielkopolskie;Przemęt;30;Wielkopolskie
3013062;3029022;13;Wijewo;30;Wielkopolskie;Siedlec;30;Wielkopolskie
3013062;3063011;21;Wijewo;30;Wielkopolskie;Leszno;30;Wielkopolskie
3013062;3064011;16;Wijewo;30;Wielkopolskie;Poznań;30;Wielkopolskie
3013072;0812034;23;Włoszakowice;30;Wielkopolskie;Wschowa - miasto;08;Lubuskie
3013072;3011011;11;Włoszakowice;30;Wielkopolskie;Kościan;30;Wielkopolskie
3013072;3011054;16;Włoszakowice;30;Wielkopolskie;Śmigiel - miasto;30;Wielkopolskie
3013072;3011055;25;Włoszakowice;30;Wielkopolskie;Śmigiel - obszar wiejski;30;Wielkopolskie
3013072;3013022;32;Włoszakowice;30;Wielkopolskie;Lipno;30;Wielkopolskie
3013072;3013044;12;Włoszakowice;30;Wielkopolskie;Rydzyna - miasto;30;Wielkopolskie
3013072;3013052;70;Włoszakowice;30;Wielkopolskie;Święciechowa;30;Wielkopolskie
3013072;3013062;21;Włoszakowice;30;Wielkopolskie;Wijewo;30;Wielkopolskie
3013072;3029012;65;Włoszakowice;30;Wielkopolskie;Przemęt;30;Wielkopolskie
3013072;3062011;11;Włoszakowice;30;Wielkopolskie;Konin;30;Wielkopolskie
3013072;3063011;297;Włoszakowice;30;Wielkopolskie;Leszno;30;Wielkopolskie
3013072;3064011;66;Włoszakowice;30;Wielkopolskie;Poznań;30;Wielkopolskie
3014012;3014022;12;Chrzypsko Wielkie;30;Wielkopolskie;Kwilcz;30;Wielkopolskie
3014012;3014034;10;Chrzypsko Wielkie;30;Wielkopolskie;Międzychód - miasto;30;Wielkopolskie
3014012;3014044;42;Chrzypsko Wielkie;30;Wielkopolskie;Sieraków - miasto;30;Wielkopolskie
3014012;3014045;63;Chrzypsko Wielkie;30;Wielkopolskie;Sieraków - obszar wiejski;30;Wielkopolskie
3014012;3021172;12;Chrzypsko Wielkie;30;Wielkopolskie;Tarnowo Podgórne;30;Wielkopolskie
3014012;3024064;45;Chrzypsko Wielkie;30;Wielkopolskie;Pniewy - miasto;30;Wielkopolskie
3014012;3024065;24;Chrzypsko Wielkie;30;Wielkopolskie;Pniewy - obszar wiejski;30;Wielkopolskie
3014012;3024084;99;Chrzypsko Wielkie;30;Wielkopolskie;Wronki - miasto;30;Wielkopolskie
3014012;3024085;36;Chrzypsko Wielkie;30;Wielkopolskie;Wronki - obszar wiejski;30;Wielkopolskie
3014012;3064011;48;Chrzypsko Wielkie;30;Wielkopolskie;Poznań;30;Wielkopolskie
3014022;0803042;30;Kwilcz;30;Wielkopolskie;Pszczew;08;Lubuskie
3014022;3014012;24;Kwilcz;30;Wielkopolskie;Chrzypsko Wielkie;30;Wielkopolskie
3014022;3014034;79;Kwilcz;30;Wielkopolskie;Międzychód - miasto;30;Wielkopolskie
3014022;3014035;28;Kwilcz;30;Wielkopolskie;Międzychód - obszar wiejski;30;Wielkopolskie
3014022;3014044;46;Kwilcz;30;Wielkopolskie;Sieraków - miasto;30;Wielkopolskie
3014022;3014045;80;Kwilcz;30;Wielkopolskie;Sieraków - obszar wiejski;30;Wielkopolskie
3014022;3015024;24;Kwilcz;30;Wielkopolskie;Lwówek - miasto;30;Wielkopolskie
3014022;3015025;27;Kwilcz;30;Wielkopolskie;Lwówek - obszar wiejski;30;Wielkopolskie
3014022;3015044;17;Kwilcz;30;Wielkopolskie;Nowy Tomyśl - miasto;30;Wielkopolskie
3014022;3016014;43;Kwilcz;30;Wielkopolskie;Oborniki - miasto;30;Wielkopolskie
3014022;3019032;11;Kwilcz;30;Wielkopolskie;Kaczory;30;Wielkopolskie
3014022;3021132;12;Kwilcz;30;Wielkopolskie;Rokietnica;30;Wielkopolskie
3014022;3021172;66;Kwilcz;30;Wielkopolskie;Tarnowo Podgórne;30;Wielkopolskie
3014022;3024064;183;Kwilcz;30;Wielkopolskie;Pniewy - miasto;30;Wielkopolskie
3014022;3024065;16;Kwilcz;30;Wielkopolskie;Pniewy - obszar wiejski;30;Wielkopolskie
3014022;3024084;27;Kwilcz;30;Wielkopolskie;Wronki - miasto;30;Wielkopolskie
3014022;3064011;115;Kwilcz;30;Wielkopolskie;Poznań;30;Wielkopolskie
3014034;0803024;13;Międzychód - miasto;30;Wielkopolskie;Międzyrzecz - miasto;08;Lubuskie
3014034;0803032;16;Międzychód - miasto;30;Wielkopolskie;Przytoczna;08;Lubuskie
3014034;0803042;60;Międzychód - miasto;30;Wielkopolskie;Pszczew;08;Lubuskie
3014034;0862011;22;Międzychód - miasto;30;Wielkopolskie;Zielona Góra;08;Lubuskie
3014034;1465011;10;Międzychód - miasto;30;Wielkopolskie;Warszawa;14;Mazowieckie
3014034;3014022;62;Międzychód - miasto;30;Wielkopolskie;Kwilcz;30;Wielkopolskie
3014034;3014035;275;Międzychód - miasto;30;Wielkopolskie;Międzychód - obszar wiejski;30;Wielkopolskie
3014034;3014044;23;Międzychód - miasto;30;Wielkopolskie;Sieraków - miasto;30;Wielkopolskie
3014034;3014045;38;Międzychód - miasto;30;Wielkopolskie;Sieraków - obszar wiejski;30;Wielkopolskie
3014034;3015044;11;Międzychód - miasto;30;Wielkopolskie;Nowy Tomyśl - miasto;30;Wielkopolskie
3014034;3016014;49;Międzychód - miasto;30;Wielkopolskie;Oborniki - miasto;30;Wielkopolskie
3014034;3021172;91;Międzychód - miasto;30;Wielkopolskie;Tarnowo Podgórne;30;Wielkopolskie
3014034;3024075;10;Międzychód - miasto;30;Wielkopolskie;Szamotuły - obszar wiejski;30;Wielkopolskie
3014034;3024084;46;Międzychód - miasto;30;Wielkopolskie;Wronki - miasto;30;Wielkopolskie
3014034;3064011;94;Międzychód - miasto;30;Wielkopolskie;Poznań;30;Wielkopolskie
3014035;0803032;13;Międzychód - obszar wiejski;30;Wielkopolskie;Przytoczna;08;Lubuskie
3014035;0803042;60;Międzychód - obszar wiejski;30;Wielkopolskie;Pszczew;08;Lubuskie
3014035;0862011;16;Międzychód - obszar wiejski;30;Wielkopolskie;Zielona Góra;08;Lubuskie
3014035;3014022;66;Międzychód - obszar wiejski;30;Wielkopolskie;Kwilcz;30;Wielkopolskie
3014035;3014034;463;Międzychód - obszar wiejski;30;Wielkopolskie;Międzychód - miasto;30;Wielkopolskie
3014035;3014044;39;Międzychód - obszar wiejski;30;Wielkopolskie;Sieraków - miasto;30;Wielkopolskie
3014035;3014045;34;Międzychód - obszar wiejski;30;Wielkopolskie;Sieraków - obszar wiejski;30;Wielkopolskie
3014035;3015044;16;Międzychód - obszar wiejski;30;Wielkopolskie;Nowy Tomyśl - miasto;30;Wielkopolskie
3014035;3015045;11;Międzychód - obszar wiejski;30;Wielkopolskie;Nowy Tomyśl - obszar wiejski;30;Wielkopolskie
3014035;3016014;52;Międzychód - obszar wiejski;30;Wielkopolskie;Oborniki - miasto;30;Wielkopolskie
3014035;3021172;29;Międzychód - obszar wiejski;30;Wielkopolskie;Tarnowo Podgórne;30;Wielkopolskie
3014035;3024084;17;Międzychód - obszar wiejski;30;Wielkopolskie;Wronki - miasto;30;Wielkopolskie
3014035;3064011;128;Międzychód - obszar wiejski;30;Wielkopolskie;Poznań;30;Wielkopolskie
3014044;3014012;26;Sieraków - miasto;30;Wielkopolskie;Chrzypsko Wielkie;30;Wielkopolskie
3014044;3014022;47;Sieraków - miasto;30;Wielkopolskie;Kwilcz;30;Wielkopolskie
3014044;3014034;73;Sieraków - miasto;30;Wielkopolskie;Międzychód - miasto;30;Wielkopolskie
3014044;3014035;37;Sieraków - miasto;30;Wielkopolskie;Międzychód - obszar wiejski;30;Wielkopolskie
3014044;3014045;94;Sieraków - miasto;30;Wielkopolskie;Sieraków - obszar wiejski;30;Wielkopolskie
3014044;3021172;44;Sieraków - miasto;30;Wielkopolskie;Tarnowo Podgórne;30;Wielkopolskie
3014044;3024064;15;Sieraków - miasto;30;Wielkopolskie;Pniewy - miasto;30;Wielkopolskie
3014044;3024084;89;Sieraków - miasto;30;Wielkopolskie;Wronki - miasto;30;Wielkopolskie
3014044;3024085;11;Sieraków - miasto;30;Wielkopolskie;Wronki - obszar wiejski;30;Wielkopolskie
3014044;3064011;82;Sieraków - miasto;30;Wielkopolskie;Poznań;30;Wielkopolskie
3014045;3014012;15;Sieraków - obszar wiejski;30;Wielkopolskie;Chrzypsko Wielkie;30;Wielkopolskie
3014045;3014022;30;Sieraków - obszar wiejski;30;Wielkopolskie;Kwilcz;30;Wielkopolskie
3014045;3014034;24;Sieraków - obszar wiejski;30;Wielkopolskie;Międzychód - miasto;30;Wielkopolskie
3014045;3014035;17;Sieraków - obszar wiejski;30;Wielkopolskie;Międzychód - obszar wiejski;30;Wielkopolskie
3014045;3014044;149;Sieraków - obszar wiejski;30;Wielkopolskie;Sieraków - miasto;30;Wielkopolskie
3014045;3021172;13;Sieraków - obszar wiejski;30;Wielkopolskie;Tarnowo Podgórne;30;Wielkopolskie
3014045;3024084;34;Sieraków - obszar wiejski;30;Wielkopolskie;Wronki - miasto;30;Wielkopolskie
3014045;3064011;42;Sieraków - obszar wiejski;30;Wielkopolskie;Poznań;30;Wielkopolskie
3015012;3005024;14;Kuślin;30;Wielkopolskie;Grodzisk Wielkopolski - miasto;30;Wielkopolskie
3015012;3015024;31;Kuślin;30;Wielkopolskie;Lwówek - miasto;30;Wielkopolskie
3015012;3015025;13;Kuślin;30;Wielkopolskie;Lwówek - obszar wiejski;30;Wielkopolskie
3015012;3015044;368;Kuślin;30;Wielkopolskie;Nowy Tomyśl - miasto;30;Wielkopolskie
3015012;3015045;120;Kuślin;30;Wielkopolskie;Nowy Tomyśl - obszar wiejski;30;Wielkopolskie
3015012;3015054;166;Kuślin;30;Wielkopolskie;Opalenica - miasto;30;Wielkopolskie
3015012;3015055;40;Kuślin;30;Wielkopolskie;Opalenica - obszar wiejski;30;Wielkopolskie
3015012;3021034;34;Kuślin;30;Wielkopolskie;Buk - miasto;30;Wielkopolskie
3015012;3021035;29;Kuślin;30;Wielkopolskie;Buk - obszar wiejski;30;Wielkopolskie
3015012;3021172;29;Kuślin;30;Wielkopolskie;Tarnowo Podgórne;30;Wielkopolskie
3015012;3022055;27;Kuślin;30;Wielkopolskie;Rawicz - obszar wiejski;30;Wielkopolskie
3015012;3024022;14;Kuślin;30;Wielkopolskie;Duszniki;30;Wielkopolskie
3015012;3024064;14;Kuślin;30;Wielkopolskie;Pniewy - miasto;30;Wielkopolskie
3015012;3064011;108;Kuślin;30;Wielkopolskie;Poznań;30;Wielkopolskie
3015024;3015012;11;Lwówek - miasto;30;Wielkopolskie;Kuślin;30;Wielkopolskie
3015024;3015025;54;Lwówek - miasto;30;Wielkopolskie;Lwówek - obszar wiejski;30;Wielkopolskie
3015024;3015032;10;Lwówek - miasto;30;Wielkopolskie;Miedzichowo;30;Wielkopolskie
3015024;3015044;144;Lwówek - miasto;30;Wielkopolskie;Nowy Tomyśl - miasto;30;Wielkopolskie
3015024;3015045;40;Lwówek - miasto;30;Wielkopolskie;Nowy Tomyśl - obszar wiejski;30;Wielkopolskie
3015024;3015054;33;Lwówek - miasto;30;Wielkopolskie;Opalenica - miasto;30;Wielkopolskie
3015024;3021172;19;Lwówek - miasto;30;Wielkopolskie;Tarnowo Podgórne;30;Wielkopolskie
3015024;3024064;74;Lwówek - miasto;30;Wielkopolskie;Pniewy - miasto;30;Wielkopolskie
3015024;3064011;48;Lwówek - miasto;30;Wielkopolskie;Poznań;30;Wielkopolskie
3015025;3014022;11;Lwówek - obszar wiejski;30;Wielkopolskie;Kwilcz;30;Wielkopolskie
3015025;3015012;29;Lwówek - obszar wiejski;30;Wielkopolskie;Kuślin;30;Wielkopolskie
3015025;3015024;214;Lwówek - obszar wiejski;30;Wielkopolskie;Lwówek - miasto;30;Wielkopolskie
3015025;3015032;26;Lwówek - obszar wiejski;30;Wielkopolskie;Miedzichowo;30;Wielkopolskie
3015025;3015044;340;Lwówek - obszar wiejski;30;Wielkopolskie;Nowy Tomyśl - miasto;30;Wielkopolskie
3015025;3015045;136;Lwówek - obszar wiejski;30;Wielkopolskie;Nowy Tomyśl - obszar wiejski;30;Wielkopolskie
3015025;3015054;47;Lwówek - obszar wiejski;30;Wielkopolskie;Opalenica - miasto;30;Wielkopolskie
3015025;3021172;27;Lwówek - obszar wiejski;30;Wielkopolskie;Tarnowo Podgórne;30;Wielkopolskie
3015025;3024022;23;Lwówek - obszar wiejski;30;Wielkopolskie;Duszniki;30;Wielkopolskie
3015025;3024064;118;Lwówek - obszar wiejski;30;Wielkopolskie;Pniewy - miasto;30;Wielkopolskie
3015025;3024065;12;Lwówek - obszar wiejski;30;Wielkopolskie;Pniewy - obszar wiejski;30;Wielkopolskie
3015025;3064011;89;Lwówek - obszar wiejski;30;Wielkopolskie;Poznań;30;Wielkopolskie
3015032;0803064;21;Miedzichowo;30;Wielkopolskie;Trzciel - miasto;08;Lubuskie
3015032;3015024;28;Miedzichowo;30;Wielkopolskie;Lwówek - miasto;30;Wielkopolskie
3015032;3015025;44;Miedzichowo;30;Wielkopolskie;Lwówek - obszar wiejski;30;Wielkopolskie
3015032;3015044;343;Miedzichowo;30;Wielkopolskie;Nowy Tomyśl - miasto;30;Wielkopolskie
3015032;3015045;118;Miedzichowo;30;Wielkopolskie;Nowy Tomyśl - obszar wiejski;30;Wielkopolskie
3015032;3015064;35;Miedzichowo;30;Wielkopolskie;Zbąszyń - miasto;30;Wielkopolskie
3015032;3021172;11;Miedzichowo;30;Wielkopolskie;Tarnowo Podgórne;30;Wielkopolskie
3015032;3024064;18;Miedzichowo;30;Wielkopolskie;Pniewy - miasto;30;Wielkopolskie
3015032;3064011;61;Miedzichowo;30;Wielkopolskie;Poznań;30;Wielkopolskie
3015044;0862011;16;Nowy Tomyśl - miasto;30;Wielkopolskie;Zielona Góra;08;Lubuskie
3015044;1465011;19;Nowy Tomyśl - miasto;30;Wielkopolskie;Warszawa;14;Mazowieckie
3015044;3005024;38;Nowy Tomyśl - miasto;30;Wielkopolskie;Grodzisk Wielkopolski - miasto;30;Wielkopolskie
3015044;3015012;33;Nowy Tomyśl - miasto;30;Wielkopolskie;Kuślin;30;Wielkopolskie
3015044;3015024;39;Nowy Tomyśl - miasto;30;Wielkopolskie;Lwówek - miasto;30;Wielkopolskie
3015044;3015025;18;Nowy Tomyśl - miasto;30;Wielkopolskie;Lwówek - obszar wiejski;30;Wielkopolskie
3015044;3015032;27;Nowy Tomyśl - miasto;30;Wielkopolskie;Miedzichowo;30;Wielkopolskie
3015044;3015045;551;Nowy Tomyśl - miasto;30;Wielkopolskie;Nowy Tomyśl - obszar wiejski;30;Wielkopolskie
3015044;3015054;89;Nowy Tomyśl - miasto;30;Wielkopolskie;Opalenica - miasto;30;Wielkopolskie
3015044;3015055;27;Nowy Tomyśl - miasto;30;Wielkopolskie;Opalenica - obszar wiejski;30;Wielkopolskie
3015044;3015064;56;Nowy Tomyśl - miasto;30;Wielkopolskie;Zbąszyń - miasto;30;Wielkopolskie
3015044;3015065;13;Nowy Tomyśl - miasto;30;Wielkopolskie;Zbąszyń - obszar wiejski;30;Wielkopolskie
3015044;3021034;29;Nowy Tomyśl - miasto;30;Wielkopolskie;Buk - miasto;30;Wielkopolskie
